"year","month","day","mode","route","peak","numerator","denominator"
2023,9,8,"Bus","439","PEAK",17,21
2023,9,8,"Bus","44","OFF_PEAK",265,569
2023,9,8,"Bus","44","PEAK",83,171
2023,9,8,"Bus","441","OFF_PEAK",92,130
2023,9,8,"Bus","441","PEAK",26,70
2023,9,8,"Bus","442","OFF_PEAK",145,256
2023,9,8,"Bus","442","PEAK",54,97
2023,9,8,"Bus","45","OFF_PEAK",226,439
2023,9,8,"Bus","45","PEAK",58,178
2023,9,8,"Bus","450","OFF_PEAK",135,322
2023,9,8,"Bus","450","PEAK",54,135
2023,9,8,"Bus","451","OFF_PEAK",15,36
2023,9,8,"Bus","451","PEAK",23,35
2023,9,8,"Bus","455","OFF_PEAK",225,444
2023,9,8,"Bus","455","PEAK",65,156
2023,9,8,"Bus","456","OFF_PEAK",34,58
2023,9,8,"Bus","456","PEAK",1,1
2023,9,8,"Bus","47","OFF_PEAK",228,568
2023,9,8,"Bus","47","PEAK",121,250
2023,9,8,"Bus","50","OFF_PEAK",74,124
2023,9,8,"Bus","50","PEAK",49,91
2023,9,8,"Bus","501","OFF_PEAK",49,96
2023,9,8,"Bus","501","PEAK",94,161
2023,9,8,"Bus","504","OFF_PEAK",106,169
2023,9,8,"Bus","504","PEAK",102,150
2023,9,8,"Bus","505","OFF_PEAK",32,97
2023,9,8,"Bus","505","PEAK",75,165
2023,9,8,"Bus","51","OFF_PEAK",160,226
2023,9,8,"Bus","51","PEAK",74,114
2023,9,8,"Bus","52","OFF_PEAK",66,178
2023,9,8,"Bus","52","PEAK",54,101
2023,9,8,"Bus","55","OFF_PEAK",17,42
2023,9,8,"Bus","55","PEAK",1,1
2023,9,8,"Bus","553","OFF_PEAK",44,83
2023,9,8,"Bus","553","PEAK",13,36
2023,9,8,"Bus","554","OFF_PEAK",17,25
2023,9,8,"Bus","554","PEAK",11,22
2023,9,8,"Bus","556","OFF_PEAK",5,14
2023,9,8,"Bus","556","PEAK",10,24
2023,9,8,"Bus","558","OFF_PEAK",8,19
2023,9,8,"Bus","558","PEAK",14,22
2023,9,8,"Bus","57","OFF_PEAK",606,838
2023,9,8,"Bus","57","PEAK",208,300
2023,9,8,"Bus","59","OFF_PEAK",134,183
2023,9,8,"Bus","59","PEAK",75,100
2023,9,8,"Bus","60","OFF_PEAK",187,347
2023,9,8,"Bus","60","PEAK",42,145
2023,9,8,"Bus","62","OFF_PEAK",167,290
2023,9,8,"Bus","62","PEAK",52,111
2023,9,8,"Bus","64","OFF_PEAK",113,182
2023,9,8,"Bus","64","PEAK",62,109
2023,9,8,"Bus","65","OFF_PEAK",94,188
2023,9,8,"Bus","65","PEAK",128,201
2023,9,8,"Bus","66","OFF_PEAK",675,963
2023,9,8,"Bus","66","PEAK",176,245
2023,9,8,"Bus","67","OFF_PEAK",98,117
2023,9,8,"Bus","67","PEAK",50,73
2023,9,8,"Bus","68","OFF_PEAK",62,68
2023,9,8,"Bus","68","PEAK",32,34
2023,9,8,"Bus","69","OFF_PEAK",193,253
2023,9,8,"Bus","69","PEAK",69,105
2023,9,8,"Bus","7","OFF_PEAK",208,305
2023,9,8,"Bus","7","PEAK",155,213
2023,9,8,"Bus","70","OFF_PEAK",367,810
2023,9,8,"Bus","70","PEAK",127,306
2023,9,8,"Bus","708","OFF_PEAK",73,196
2023,9,8,"Bus","708","PEAK",52,118
2023,9,8,"Bus","71","OFF_PEAK",476,608
2023,9,8,"Bus","71","PEAK",241,284
2023,9,8,"Bus","73","OFF_PEAK",535,665
2023,9,8,"Bus","73","PEAK",231,271
2023,9,8,"Bus","74","OFF_PEAK",264,348
2023,9,8,"Bus","74","PEAK",67,102
2023,9,8,"Bus","741","OFF_PEAK",538,706
2023,9,8,"Bus","741","PEAK",185,229
2023,9,8,"Bus","742","OFF_PEAK",181,231
2023,9,8,"Bus","742","PEAK",107,134
2023,9,8,"Bus","743","OFF_PEAK",613,798
2023,9,8,"Bus","743","PEAK",264,353
2023,9,8,"Bus","747","OFF_PEAK",104,294
2023,9,8,"Bus","747","PEAK",18,184
2023,9,8,"Bus","749","OFF_PEAK",685,859
2023,9,8,"Bus","749","PEAK",183,253
2023,9,8,"Bus","75","OFF_PEAK",224,311
2023,9,8,"Bus","75","PEAK",104,146
2023,9,8,"Bus","751","OFF_PEAK",327,451
2023,9,8,"Bus","751","PEAK",149,187
2023,9,8,"Bus","76","OFF_PEAK",51,65
2023,9,8,"Bus","76","PEAK",50,100
2023,9,8,"Bus","77","OFF_PEAK",730,978
2023,9,8,"Bus","77","PEAK",198,253
2023,9,8,"Bus","78","OFF_PEAK",315,396
2023,9,8,"Bus","78","PEAK",91,151
2023,9,8,"Bus","8","OFF_PEAK",167,501
2023,9,8,"Bus","8","PEAK",44,197
2023,9,8,"Bus","80","OFF_PEAK",188,275
2023,9,8,"Bus","80","PEAK",54,80
2023,9,8,"Bus","83","OFF_PEAK",179,280
2023,9,8,"Bus","83","PEAK",54,85
2023,9,8,"Bus","85","OFF_PEAK",28,42
2023,9,8,"Bus","85","PEAK",27,37
2023,9,8,"Bus","86","OFF_PEAK",281,477
2023,9,8,"Bus","86","PEAK",178,246
2023,9,8,"Bus","87","OFF_PEAK",293,537
2023,9,8,"Bus","87","PEAK",103,200
2023,9,8,"Bus","88","OFF_PEAK",311,487
2023,9,8,"Bus","88","PEAK",131,182
2023,9,8,"Bus","89","OFF_PEAK",240,355
2023,9,8,"Bus","89","PEAK",112,164
2023,9,8,"Bus","9","OFF_PEAK",369,612
2023,9,8,"Bus","9","PEAK",219,308
2023,9,8,"Bus","90","OFF_PEAK",74,125
2023,9,8,"Bus","90","PEAK",20,47
2023,9,8,"Bus","91","OFF_PEAK",103,153
2023,9,8,"Bus","91","PEAK",57,71
2023,9,8,"Bus","92","OFF_PEAK",123,166
2023,9,8,"Bus","92","PEAK",57,82
2023,9,8,"Bus","93","OFF_PEAK",161,250
2023,9,8,"Bus","93","PEAK",61,106
2023,9,8,"Bus","94","OFF_PEAK",190,258
2023,9,8,"Bus","94","PEAK",56,76
2023,9,8,"Bus","95","OFF_PEAK",167,253
2023,9,8,"Bus","95","PEAK",66,106
2023,9,8,"Bus","96","OFF_PEAK",206,346
2023,9,8,"Bus","96","PEAK",82,113
2023,9,8,"Bus","97","OFF_PEAK",46,56
2023,9,8,"Bus","97","PEAK",47,69
2023,9,8,"Bus","99","OFF_PEAK",106,173
2023,9,8,"Bus","99","PEAK",45,59
2023,9,9,"Bus","1","OFF_PEAK",1144,1460
2023,9,9,"Bus","10","OFF_PEAK",303,466
2023,9,9,"Bus","100","OFF_PEAK",272,333
2023,9,9,"Bus","101","OFF_PEAK",253,324
2023,9,9,"Bus","104","OFF_PEAK",321,529
2023,9,9,"Bus","105","OFF_PEAK",87,105
2023,9,9,"Bus","106","OFF_PEAK",237,292
2023,9,9,"Bus","108","OFF_PEAK",188,257
2023,9,9,"Bus","109","OFF_PEAK",408,540
2023,9,9,"Bus","11","OFF_PEAK",165,444
2023,9,9,"Bus","110","OFF_PEAK",173,475
2023,9,9,"Bus","111","OFF_PEAK",1664,2204
2023,9,9,"Bus","112","OFF_PEAK",181,280
2023,9,9,"Bus","116","OFF_PEAK",294,419
2023,9,9,"Bus","117","OFF_PEAK",378,578
2023,9,9,"Bus","119","OFF_PEAK",112,132
2023,9,9,"Bus","120","OFF_PEAK",277,359
2023,9,9,"Bus","132","OFF_PEAK",68,106
2023,9,9,"Bus","134","OFF_PEAK",244,327
2023,9,9,"Bus","137","OFF_PEAK",166,250
2023,9,9,"Bus","14","OFF_PEAK",103,219
2023,9,9,"Bus","15","OFF_PEAK",982,1251
2023,9,9,"Bus","16","OFF_PEAK",474,704
2023,9,9,"Bus","17","OFF_PEAK",240,365
2023,9,9,"Bus","171","OFF_PEAK",8,10
2023,9,9,"Bus","18","OFF_PEAK",6,71
2023,9,9,"Bus","201","OFF_PEAK",144,237
2023,9,9,"Bus","21","OFF_PEAK",314,397
2023,9,9,"Bus","210","OFF_PEAK",86,110
2023,9,9,"Bus","211","OFF_PEAK",109,150
2023,9,9,"Bus","215","OFF_PEAK",229,399
2023,9,9,"Bus","216","OFF_PEAK",185,330
2023,9,9,"Bus","22","OFF_PEAK",970,1379
2023,9,9,"Bus","220","OFF_PEAK",360,442
2023,9,9,"Bus","222","OFF_PEAK",234,311
2023,9,9,"Bus","225","OFF_PEAK",339,450
2023,9,9,"Bus","23","OFF_PEAK",1044,1402
2023,9,9,"Bus","230","OFF_PEAK",224,328
2023,9,9,"Bus","236","OFF_PEAK",146,243
2023,9,9,"Bus","238","OFF_PEAK",182,356
2023,9,9,"Bus","24","OFF_PEAK",274,415
2023,9,9,"Bus","240","OFF_PEAK",379,704
2023,9,9,"Bus","26","OFF_PEAK",209,256
2023,9,9,"Bus","28","OFF_PEAK",1303,1795
2023,9,9,"Bus","29","OFF_PEAK",62,88
2023,9,9,"Bus","30","OFF_PEAK",164,231
2023,9,9,"Bus","31","OFF_PEAK",552,675
2023,9,9,"Bus","32","OFF_PEAK",855,973
2023,9,9,"Bus","33","OFF_PEAK",88,130
2023,9,9,"Bus","34","OFF_PEAK",343,545
2023,9,9,"Bus","34E","OFF_PEAK",330,798
2023,9,9,"Bus","35","OFF_PEAK",214,289
2023,9,9,"Bus","350","OFF_PEAK",272,462
2023,9,9,"Bus","36","OFF_PEAK",337,412
2023,9,9,"Bus","37","OFF_PEAK",184,219
2023,9,9,"Bus","38","OFF_PEAK",205,250
2023,9,9,"Bus","39","OFF_PEAK",847,1172
2023,9,9,"Bus","40","OFF_PEAK",137,182
2023,9,9,"Bus","41","OFF_PEAK",151,276
2023,9,9,"Bus","411","OFF_PEAK",71,153
2023,9,9,"Bus","42","OFF_PEAK",194,313
2023,9,9,"Bus","426","OFF_PEAK",159,268
2023,9,9,"Bus","429","OFF_PEAK",150,190
2023,9,9,"Bus","43","OFF_PEAK",145,261
2023,9,9,"Bus","430","OFF_PEAK",53,119
2023,9,9,"Bus","435","OFF_PEAK",125,236
2023,9,9,"Bus","436","OFF_PEAK",82,125
2023,9,9,"Bus","44","OFF_PEAK",328,590
2023,9,9,"Bus","441","OFF_PEAK",129,195
2023,9,9,"Bus","442","OFF_PEAK",178,248
2023,9,9,"Bus","45","OFF_PEAK",338,528
2023,9,9,"Bus","450","OFF_PEAK",157,278
2023,9,9,"Bus","455","OFF_PEAK",242,514
2023,9,9,"Bus","47","OFF_PEAK",304,574
2023,9,9,"Bus","50","OFF_PEAK",79,100
2023,9,9,"Bus","504","OFF_PEAK",80,136
2023,9,9,"Bus","51","OFF_PEAK",133,209
2023,9,9,"Bus","55","OFF_PEAK",10,44
2023,9,9,"Bus","553","OFF_PEAK",49,66
2023,9,9,"Bus","57","OFF_PEAK",898,1218
2023,9,9,"Bus","59","OFF_PEAK",68,126
2023,9,9,"Bus","60","OFF_PEAK",308,493
2023,9,9,"Bus","62","OFF_PEAK",121,260
2023,9,9,"Bus","64","OFF_PEAK",141,178
2023,9,9,"Bus","65","OFF_PEAK",74,146
2023,9,9,"Bus","66","OFF_PEAK",1133,1533
2023,9,9,"Bus","69","OFF_PEAK",251,303
2023,9,9,"Bus","7","OFF_PEAK",211,250
2023,9,9,"Bus","70","OFF_PEAK",483,896
2023,9,9,"Bus","71","OFF_PEAK",575,695
2023,9,9,"Bus","73","OFF_PEAK",608,711
2023,9,9,"Bus","74","OFF_PEAK",220,312
2023,9,9,"Bus","741","OFF_PEAK",886,1051
2023,9,9,"Bus","742","OFF_PEAK",214,292
2023,9,9,"Bus","743","OFF_PEAK",1131,1319
2023,9,9,"Bus","749","OFF_PEAK",904,1131
2023,9,9,"Bus","75","OFF_PEAK",316,442
2023,9,9,"Bus","751","OFF_PEAK",541,682
2023,9,9,"Bus","77","OFF_PEAK",879,1253
2023,9,9,"Bus","78","OFF_PEAK",202,293
2023,9,9,"Bus","8","OFF_PEAK",240,482
2023,9,9,"Bus","80","OFF_PEAK",290,416
2023,9,9,"Bus","83","OFF_PEAK",225,304
2023,9,9,"Bus","86","OFF_PEAK",310,500
2023,9,9,"Bus","87","OFF_PEAK",441,632
2023,9,9,"Bus","88","OFF_PEAK",369,558
2023,9,9,"Bus","89","OFF_PEAK",206,277
2023,9,9,"Bus","9","OFF_PEAK",445,610
2023,9,9,"Bus","90","OFF_PEAK",58,144
2023,9,9,"Bus","91","OFF_PEAK",160,214
2023,9,9,"Bus","92","OFF_PEAK",205,277
2023,9,9,"Bus","93","OFF_PEAK",243,351
2023,9,9,"Bus","94","OFF_PEAK",181,227
2023,9,9,"Bus","95","OFF_PEAK",130,210
2023,9,9,"Bus","96","OFF_PEAK",116,304
2023,9,9,"Bus","97","OFF_PEAK",45,90
2023,9,9,"Bus","99","OFF_PEAK",149,189
2023,9,10,"Bus","1","OFF_PEAK",790,1038
2023,9,10,"Bus","10","OFF_PEAK",249,391
2023,9,10,"Bus","100","OFF_PEAK",130,169
2023,9,10,"Bus","101","OFF_PEAK",210,264
2023,9,10,"Bus","104","OFF_PEAK",254,405
2023,9,10,"Bus","105","OFF_PEAK",83,90
2023,9,10,"Bus","106","OFF_PEAK",140,206
2023,9,10,"Bus","108","OFF_PEAK",89,131
2023,9,10,"Bus","109","OFF_PEAK",236,378
2023,9,10,"Bus","11","OFF_PEAK",123,267
2023,9,10,"Bus","110","OFF_PEAK",270,355
2023,9,10,"Bus","111","OFF_PEAK",1057,1402
2023,9,10,"Bus","112","OFF_PEAK",163,191
2023,9,10,"Bus","116","OFF_PEAK",255,365
2023,9,10,"Bus","117","OFF_PEAK",273,404
2023,9,10,"Bus","119","OFF_PEAK",62,120
2023,9,10,"Bus","120","OFF_PEAK",156,227
2023,9,10,"Bus","134","OFF_PEAK",177,276
2023,9,10,"Bus","137","OFF_PEAK",40,74
2023,9,10,"Bus","15","OFF_PEAK",767,1014
2023,9,10,"Bus","16","OFF_PEAK",428,548
2023,9,10,"Bus","17","OFF_PEAK",99,159
2023,9,10,"Bus","171","OFF_PEAK",0,8
2023,9,10,"Bus","201","OFF_PEAK",109,150
2023,9,10,"Bus","21","OFF_PEAK",123,160
2023,9,10,"Bus","211","OFF_PEAK",54,84
2023,9,10,"Bus","215","OFF_PEAK",140,268
2023,9,10,"Bus","216","OFF_PEAK",190,273
2023,9,10,"Bus","22","OFF_PEAK",691,901
2023,9,10,"Bus","220","OFF_PEAK",163,238
2023,9,10,"Bus","222","OFF_PEAK",147,186
2023,9,10,"Bus","225","OFF_PEAK",187,219
2023,9,10,"Bus","23","OFF_PEAK",896,1244
2023,9,10,"Bus","230","OFF_PEAK",138,230
2023,9,10,"Bus","236","OFF_PEAK",78,158
2023,9,10,"Bus","238","OFF_PEAK",81,216
2023,9,10,"Bus","24","OFF_PEAK",108,187
2023,9,10,"Bus","240","OFF_PEAK",92,251
2023,9,10,"Bus","26","OFF_PEAK",66,91
2023,9,10,"Bus","28","OFF_PEAK",1220,1601
2023,9,10,"Bus","30","OFF_PEAK",93,140
2023,9,10,"Bus","31","OFF_PEAK",426,520
2023,9,10,"Bus","32","OFF_PEAK",788,935
2023,9,10,"Bus","34","OFF_PEAK",229,365
2023,9,10,"Bus","34E","OFF_PEAK",385,688
2023,9,10,"Bus","35","OFF_PEAK",128,190
2023,9,10,"Bus","350","OFF_PEAK",209,327
2023,9,10,"Bus","36","OFF_PEAK",336,424
2023,9,10,"Bus","39","OFF_PEAK",881,1232
2023,9,10,"Bus","40","OFF_PEAK",64,87
2023,9,10,"Bus","41","OFF_PEAK",147,216
2023,9,10,"Bus","42","OFF_PEAK",116,160
2023,9,10,"Bus","426","OFF_PEAK",218,316
2023,9,10,"Bus","429","OFF_PEAK",78,123
2023,9,10,"Bus","43","OFF_PEAK",235,309
2023,9,10,"Bus","435","OFF_PEAK",49,78
2023,9,10,"Bus","44","OFF_PEAK",189,311
2023,9,10,"Bus","441","OFF_PEAK",94,139
2023,9,10,"Bus","442","OFF_PEAK",157,213
2023,9,10,"Bus","45","OFF_PEAK",186,303
2023,9,10,"Bus","450","OFF_PEAK",216,284
2023,9,10,"Bus","455","OFF_PEAK",187,299
2023,9,10,"Bus","47","OFF_PEAK",223,347
2023,9,10,"Bus","55","OFF_PEAK",35,51
2023,9,10,"Bus","57","OFF_PEAK",817,1038
2023,9,10,"Bus","59","OFF_PEAK",56,111
2023,9,10,"Bus","60","OFF_PEAK",198,254
2023,9,10,"Bus","64","OFF_PEAK",31,74
2023,9,10,"Bus","66","OFF_PEAK",781,1051
2023,9,10,"Bus","69","OFF_PEAK",145,204
2023,9,10,"Bus","70","OFF_PEAK",232,512
2023,9,10,"Bus","71","OFF_PEAK",510,612
2023,9,10,"Bus","73","OFF_PEAK",458,550
2023,9,10,"Bus","741","OFF_PEAK",824,1080
2023,9,10,"Bus","742","OFF_PEAK",243,310
2023,9,10,"Bus","743","OFF_PEAK",900,1125
2023,9,10,"Bus","749","OFF_PEAK",826,976
2023,9,10,"Bus","75","OFF_PEAK",214,276
2023,9,10,"Bus","751","OFF_PEAK",472,559
2023,9,10,"Bus","77","OFF_PEAK",674,949
2023,9,10,"Bus","78","OFF_PEAK",208,300
2023,9,10,"Bus","8","OFF_PEAK",240,469
2023,9,10,"Bus","80","OFF_PEAK",169,223
2023,9,10,"Bus","83","OFF_PEAK",118,194
2023,9,10,"Bus","86","OFF_PEAK",221,309
2023,9,10,"Bus","87","OFF_PEAK",218,356
2023,9,10,"Bus","88","OFF_PEAK",245,357
2023,9,10,"Bus","89","OFF_PEAK",128,207
2023,9,10,"Bus","9","OFF_PEAK",292,418
2023,9,10,"Bus","90","OFF_PEAK",54,73
2023,9,10,"Bus","91","OFF_PEAK",137,199
2023,9,10,"Bus","93","OFF_PEAK",123,147
2023,9,10,"Bus","94","OFF_PEAK",187,214
2023,9,10,"Bus","95","OFF_PEAK",104,159
2023,9,10,"Bus","96","OFF_PEAK",209,316
2023,9,10,"Bus","97","OFF_PEAK",55,90
2023,9,10,"Bus","99","OFF_PEAK",129,173
2023,9,11,"Bus","1","OFF_PEAK",815,1064
2023,9,11,"Bus","1","PEAK",236,361
2023,9,11,"Bus","10","OFF_PEAK",235,442
2023,9,11,"Bus","10","PEAK",50,156
2023,9,11,"Bus","100","OFF_PEAK",242,284
2023,9,11,"Bus","100","PEAK",94,128
2023,9,11,"Bus","101","OFF_PEAK",339,497
2023,9,11,"Bus","101","PEAK",119,206
2023,9,11,"Bus","104","OFF_PEAK",404,517
2023,9,11,"Bus","104","PEAK",133,181
2023,9,11,"Bus","105","OFF_PEAK",62,82
2023,9,11,"Bus","105","PEAK",41,53
2023,9,11,"Bus","106","OFF_PEAK",203,310
2023,9,11,"Bus","106","PEAK",83,125
2023,9,11,"Bus","108","OFF_PEAK",186,296
2023,9,11,"Bus","108","PEAK",80,129
2023,9,11,"Bus","109","OFF_PEAK",374,512
2023,9,11,"Bus","109","PEAK",124,173
2023,9,11,"Bus","11","OFF_PEAK",227,455
2023,9,11,"Bus","11","PEAK",99,252
2023,9,11,"Bus","110","OFF_PEAK",301,441
2023,9,11,"Bus","110","PEAK",198,259
2023,9,11,"Bus","111","OFF_PEAK",2332,2971
2023,9,11,"Bus","111","PEAK",655,783
2023,9,11,"Bus","112","OFF_PEAK",134,191
2023,9,11,"Bus","112","PEAK",52,80
2023,9,11,"Bus","114","OFF_PEAK",45,66
2023,9,11,"Bus","114","PEAK",0,6
2023,9,11,"Bus","116","OFF_PEAK",345,503
2023,9,11,"Bus","116","PEAK",162,197
2023,9,11,"Bus","117","OFF_PEAK",442,594
2023,9,11,"Bus","117","PEAK",141,204
2023,9,11,"Bus","119","OFF_PEAK",84,159
2023,9,11,"Bus","119","PEAK",32,60
2023,9,11,"Bus","120","OFF_PEAK",156,271
2023,9,11,"Bus","120","PEAK",49,118
2023,9,11,"Bus","121","OFF_PEAK",18,29
2023,9,11,"Bus","121","PEAK",31,51
2023,9,11,"Bus","131","OFF_PEAK",38,49
2023,9,11,"Bus","131","PEAK",84,108
2023,9,11,"Bus","132","OFF_PEAK",110,150
2023,9,11,"Bus","132","PEAK",57,70
2023,9,11,"Bus","134","OFF_PEAK",177,307
2023,9,11,"Bus","134","PEAK",44,125
2023,9,11,"Bus","137","OFF_PEAK",248,337
2023,9,11,"Bus","137","PEAK",102,149
2023,9,11,"Bus","14","OFF_PEAK",110,180
2023,9,11,"Bus","14","PEAK",51,106
2023,9,11,"Bus","15","OFF_PEAK",657,850
2023,9,11,"Bus","15","PEAK",189,242
2023,9,11,"Bus","16","OFF_PEAK",387,779
2023,9,11,"Bus","16","PEAK",76,262
2023,9,11,"Bus","17","OFF_PEAK",108,220
2023,9,11,"Bus","17","PEAK",25,103
2023,9,11,"Bus","171","OFF_PEAK",4,5
2023,9,11,"Bus","18","OFF_PEAK",7,47
2023,9,11,"Bus","18","PEAK",1,16
2023,9,11,"Bus","19","OFF_PEAK",170,362
2023,9,11,"Bus","19","PEAK",54,256
2023,9,11,"Bus","201","OFF_PEAK",164,217
2023,9,11,"Bus","201","PEAK",25,59
2023,9,11,"Bus","202","OFF_PEAK",12,33
2023,9,11,"Bus","202","PEAK",11,59
2023,9,11,"Bus","21","OFF_PEAK",346,487
2023,9,11,"Bus","21","PEAK",150,230
2023,9,11,"Bus","210","OFF_PEAK",85,147
2023,9,11,"Bus","210","PEAK",26,118
2023,9,11,"Bus","211","OFF_PEAK",85,140
2023,9,11,"Bus","211","PEAK",49,88
2023,9,11,"Bus","215","OFF_PEAK",225,371
2023,9,11,"Bus","215","PEAK",69,170
2023,9,11,"Bus","216","OFF_PEAK",259,383
2023,9,11,"Bus","216","PEAK",152,167
2023,9,11,"Bus","217","OFF_PEAK",20,39
2023,9,11,"Bus","217","PEAK",16,33
2023,9,11,"Bus","22","OFF_PEAK",712,1027
2023,9,11,"Bus","22","PEAK",267,364
2023,9,11,"Bus","220","OFF_PEAK",274,365
2023,9,11,"Bus","220","PEAK",90,151
2023,9,11,"Bus","222","OFF_PEAK",182,306
2023,9,11,"Bus","222","PEAK",64,108
2023,9,11,"Bus","225","OFF_PEAK",302,445
2023,9,11,"Bus","225","PEAK",134,167
2023,9,11,"Bus","23","OFF_PEAK",1032,1439
2023,9,11,"Bus","23","PEAK",271,391
2023,9,11,"Bus","230","OFF_PEAK",261,385
2023,9,11,"Bus","230","PEAK",106,192
2023,9,11,"Bus","236","OFF_PEAK",81,153
2023,9,11,"Bus","236","PEAK",47,88
2023,9,11,"Bus","238","OFF_PEAK",187,327
2023,9,11,"Bus","238","PEAK",84,148
2023,9,11,"Bus","24","OFF_PEAK",183,336
2023,9,11,"Bus","24","PEAK",30,155
2023,9,11,"Bus","240","OFF_PEAK",317,507
2023,9,11,"Bus","240","PEAK",90,204
2023,9,11,"Bus","245","OFF_PEAK",16,24
2023,9,11,"Bus","245","PEAK",24,58
2023,9,11,"Bus","26","OFF_PEAK",122,187
2023,9,11,"Bus","26","PEAK",12,51
2023,9,11,"Bus","28","OFF_PEAK",949,1318
2023,9,11,"Bus","28","PEAK",278,418
2023,9,11,"Bus","29","OFF_PEAK",50,221
2023,9,11,"Bus","29","PEAK",0,107
2023,9,11,"Bus","30","OFF_PEAK",168,243
2023,9,11,"Bus","30","PEAK",37,93
2023,9,11,"Bus","31","OFF_PEAK",438,554
2023,9,11,"Bus","31","PEAK",107,162
2023,9,11,"Bus","32","OFF_PEAK",688,837
2023,9,11,"Bus","32","PEAK",257,362
2023,9,11,"Bus","33","OFF_PEAK",62,129
2023,9,11,"Bus","33","PEAK",8,63
2023,9,11,"Bus","34","OFF_PEAK",367,548
2023,9,11,"Bus","34","PEAK",99,153
2023,9,11,"Bus","34E","OFF_PEAK",423,808
2023,9,11,"Bus","34E","PEAK",141,343
2023,9,11,"Bus","35","OFF_PEAK",160,264
2023,9,11,"Bus","35","PEAK",62,133
2023,9,11,"Bus","350","OFF_PEAK",246,395
2023,9,11,"Bus","350","PEAK",127,250
2023,9,11,"Bus","351","OFF_PEAK",10,14
2023,9,11,"Bus","351","PEAK",28,41
2023,9,11,"Bus","354","OFF_PEAK",57,92
2023,9,11,"Bus","354","PEAK",85,138
2023,9,11,"Bus","36","OFF_PEAK",274,441
2023,9,11,"Bus","36","PEAK",127,203
2023,9,11,"Bus","37","OFF_PEAK",129,191
2023,9,11,"Bus","37","PEAK",67,127
2023,9,11,"Bus","38","OFF_PEAK",170,235
2023,9,11,"Bus","38","PEAK",83,125
2023,9,11,"Bus","39","OFF_PEAK",1014,1317
2023,9,11,"Bus","39","PEAK",309,446
2023,9,11,"Bus","4","OFF_PEAK",22,42
2023,9,11,"Bus","4","PEAK",38,82
2023,9,11,"Bus","40","OFF_PEAK",100,165
2023,9,11,"Bus","40","PEAK",60,97
2023,9,11,"Bus","41","OFF_PEAK",186,349
2023,9,11,"Bus","41","PEAK",60,136
2023,9,11,"Bus","411","OFF_PEAK",89,147
2023,9,11,"Bus","411","PEAK",54,96
2023,9,11,"Bus","42","OFF_PEAK",205,310
2023,9,11,"Bus","42","PEAK",27,86
2023,9,11,"Bus","424","OFF_PEAK",13,23
2023,9,11,"Bus","424","PEAK",8,37
2023,9,11,"Bus","426","OFF_PEAK",158,250
2023,9,11,"Bus","426","PEAK",43,95
2023,9,11,"Bus","428","OFF_PEAK",11,17
2023,9,11,"Bus","428","PEAK",4,24
2023,9,11,"Bus","429","OFF_PEAK",112,194
2023,9,11,"Bus","429","PEAK",26,83
2023,9,11,"Bus","43","OFF_PEAK",188,234
2023,9,11,"Bus","43","PEAK",41,65
2023,9,11,"Bus","430","OFF_PEAK",107,161
2023,9,11,"Bus","430","PEAK",47,83
2023,9,11,"Bus","435","OFF_PEAK",91,189
2023,9,11,"Bus","435","PEAK",16,69
2023,9,11,"Bus","436","OFF_PEAK",73,130
2023,9,11,"Bus","436","PEAK",31,76
2023,9,11,"Bus","439","OFF_PEAK",13,18
2023,9,11,"Bus","439","PEAK",13,21
2023,9,11,"Bus","44","OFF_PEAK",317,563
2023,9,11,"Bus","44","PEAK",41,212
2023,9,11,"Bus","441","OFF_PEAK",75,131
2023,9,11,"Bus","441","PEAK",28,70
2023,9,11,"Bus","442","OFF_PEAK",181,277
2023,9,11,"Bus","442","PEAK",69,111
2023,9,11,"Bus","45","OFF_PEAK",228,427
2023,9,11,"Bus","45","PEAK",32,171
2023,9,11,"Bus","450","OFF_PEAK",196,337
2023,9,11,"Bus","450","PEAK",47,119
2023,9,11,"Bus","451","OFF_PEAK",23,33
2023,9,11,"Bus","451","PEAK",15,36
2023,9,11,"Bus","455","OFF_PEAK",239,447
2023,9,11,"Bus","455","PEAK",50,153
2023,9,11,"Bus","456","OFF_PEAK",28,58
2023,9,11,"Bus","456","PEAK",0,1
2023,9,11,"Bus","47","OFF_PEAK",262,565
2023,9,11,"Bus","47","PEAK",107,253
2023,9,11,"Bus","50","OFF_PEAK",95,125
2023,9,11,"Bus","50","PEAK",41,91
2023,9,11,"Bus","501","OFF_PEAK",64,102
2023,9,11,"Bus","501","PEAK",78,141
2023,9,11,"Bus","504","OFF_PEAK",119,168
2023,9,11,"Bus","504","PEAK",105,160
2023,9,11,"Bus","505","OFF_PEAK",41,73
2023,9,11,"Bus","505","PEAK",68,142
2023,9,11,"Bus","51","OFF_PEAK",149,231
2023,9,11,"Bus","51","PEAK",70,122
2023,9,11,"Bus","52","OFF_PEAK",112,178
2023,9,11,"Bus","52","PEAK",55,111
2023,9,11,"Bus","55","OFF_PEAK",36,47
2023,9,11,"Bus","553","OFF_PEAK",39,77
2023,9,11,"Bus","553","PEAK",12,37
2023,9,11,"Bus","554","OFF_PEAK",22,24
2023,9,11,"Bus","554","PEAK",10,21
2023,9,11,"Bus","556","OFF_PEAK",0,9
2023,9,11,"Bus","556","PEAK",0,12
2023,9,11,"Bus","558","OFF_PEAK",10,15
