"year","month","day","mode","route","peak","numerator","denominator"
2023,10,13,"Rail","Green-E","OFF_PEAK",16072.876158,20140.69779
2023,10,13,"Rail","Green-E","PEAK",11781.130393,15511.14956
2023,10,13,"Rail","Orange","OFF_PEAK",85130.68198,88206.44355
2023,10,13,"Rail","Orange","PEAK",70427.171698,73113.35289
2023,10,13,"Rail","Red","OFF_PEAK",118572.19327,129613.1948
2023,10,13,"Rail","Red","PEAK",104774.27883,117353.2944
2023,10,14,"Rail","Blue","OFF_PEAK",41556.788643,43276.92381
2023,10,14,"Rail","Green-B","OFF_PEAK",9538.402051,12623.22831
2023,10,14,"Rail","Green-C","OFF_PEAK",13764.692763,16742.81854
2023,10,14,"Rail","Green-D","OFF_PEAK",20974.177128,26858.26879
2023,10,14,"Rail","Green-E","OFF_PEAK",18796.307659,23600.06076
2023,10,14,"Rail","Orange","OFF_PEAK",64618.400867,67039.26257
2023,10,14,"Rail","Red","OFF_PEAK",72222.134451,75187.11891
2023,10,15,"Rail","Blue","OFF_PEAK",31889.3113787,32708.97764
2023,10,15,"Rail","Green-B","OFF_PEAK",8504.507033,10635.90333
2023,10,15,"Rail","Green-C","OFF_PEAK",10059.217387,12085.83638
2023,10,15,"Rail","Green-D","OFF_PEAK",14680.431622,18802.66678
2023,10,15,"Rail","Green-E","OFF_PEAK",12461.246331,15730.31785
2023,10,15,"Rail","Orange","OFF_PEAK",44838.525554,46490.97413
2023,10,15,"Rail","Red","OFF_PEAK",52612.846253,54650.26371
2023,10,16,"Rail","Blue","OFF_PEAK",39485.640816,42015.90644
2023,10,16,"Rail","Blue","PEAK",27179.1285349,27918.17589
2023,10,16,"Rail","Green-B","OFF_PEAK",8529.163038,10922.58816
2023,10,16,"Rail","Green-B","PEAK",5866.456885,7246.808678
2023,10,16,"Rail","Green-C","OFF_PEAK",10618.790792,13367.16832
2023,10,16,"Rail","Green-C","PEAK",7153.265291,8679.687369
2023,10,16,"Rail","Green-D","OFF_PEAK",17292.244013,23486.16377
2023,10,16,"Rail","Green-D","PEAK",14275.427523,18197.8564
2023,10,16,"Rail","Green-E","OFF_PEAK",17853.980626,22730.2584
2023,10,16,"Rail","Green-E","PEAK",12058.493728,14546.67907
2023,10,16,"Rail","Orange","OFF_PEAK",84354.994905,91463.70809
2023,10,16,"Rail","Orange","PEAK",66072.741619,73742.60627
2023,10,16,"Rail","Red","OFF_PEAK",98860.546105,107860.9441
2023,10,16,"Rail","Red","PEAK",95085.373757,101531.1641
2023,10,17,"Rail","Blue","OFF_PEAK",34799.539169,36363.0699
2023,10,17,"Rail","Blue","PEAK",23478.853033,24804.88913
2023,10,17,"Rail","Green-B","OFF_PEAK",8368.50779,10426.56919
2023,10,17,"Rail","Green-B","PEAK",5570.999625,6902.070349
2023,10,17,"Rail","Green-C","OFF_PEAK",9878.800202,12179.80993
2023,10,17,"Rail","Green-C","PEAK",6576.042554,8549.469709
2023,10,17,"Rail","Green-D","OFF_PEAK",18879.653988,25115.0043
2023,10,17,"Rail","Green-D","PEAK",13765.502132,18344.84403
2023,10,17,"Rail","Green-E","OFF_PEAK",17520.202898,21448.87333
2023,10,17,"Rail","Green-E","PEAK",12857.956754,15816.4365
2023,10,17,"Rail","Orange","OFF_PEAK",85141.730513,89115.17261
2023,10,17,"Rail","Orange","PEAK",68328.08998,72585.5309
2023,10,17,"Rail","Red","OFF_PEAK",97318.206816,105901.1348
2023,10,17,"Rail","Red","PEAK",91494.348141,98733.66238
2023,10,18,"Rail","Blue","OFF_PEAK",34803.160513,36557.34752
2023,10,18,"Rail","Blue","PEAK",24397.32796,25555.51461
2023,10,18,"Rail","Green-B","OFF_PEAK",9465.45285,11604.86821
2023,10,18,"Rail","Green-B","PEAK",6091.962413,7204.308067
2023,10,18,"Rail","Green-C","OFF_PEAK",10849.074541,13068.56266
2023,10,18,"Rail","Green-C","PEAK",7894.525739,9562.673407
2023,10,18,"Rail","Green-D","OFF_PEAK",18556.982713,23595.31673
2023,10,18,"Rail","Green-D","PEAK",13437.728237,17825.44822
2023,10,18,"Rail","Green-E","OFF_PEAK",17368.84103,21393.89054
2023,10,18,"Rail","Green-E","PEAK",12816.860944,15211.94195
2023,10,18,"Rail","Orange","OFF_PEAK",91988.536709,96650.04187
2023,10,18,"Rail","Orange","PEAK",78685.610753,80889.27071
2023,10,18,"Rail","Red","OFF_PEAK",101035.711206,108251.127
2023,10,18,"Rail","Red","PEAK",94419.827735,100853.6914
2023,10,19,"Rail","Blue","OFF_PEAK",38149.834665,40803.1204
2023,10,19,"Rail","Blue","PEAK",25986.9987314,26952.42602
2023,10,19,"Rail","Green-B","OFF_PEAK",8363.006681,10518.46371
2023,10,19,"Rail","Green-B","PEAK",5492.550269,6818.033906
2023,10,19,"Rail","Green-C","OFF_PEAK",10035.909894,12965.33338
2023,10,19,"Rail","Green-C","PEAK",6686.823257,9305.723343
2023,10,19,"Rail","Green-D","OFF_PEAK",18924.445047,24649.09411
2023,10,19,"Rail","Green-D","PEAK",13602.691748,18501.05081
2023,10,19,"Rail","Green-E","OFF_PEAK",18346.944251,22013.79418
2023,10,19,"Rail","Green-E","PEAK",12084.581294,15464.26557
2023,10,19,"Rail","Orange","OFF_PEAK",94346.635408,98083.69144
2023,10,19,"Rail","Orange","PEAK",79214.990156,81179.56099
2023,10,19,"Rail","Red","OFF_PEAK",102628.505458,109120.6187
2023,10,19,"Rail","Red","PEAK",95053.296217,102519.0118
2023,10,20,"Rail","Blue","OFF_PEAK",38589.706638,40044.45671
2023,10,20,"Rail","Blue","PEAK",24850.886355,26538.15676
2023,10,20,"Rail","Green-B","OFF_PEAK",9311.986978,11066.57217
2023,10,20,"Rail","Green-B","PEAK",6140.946288,7300.973401
2023,10,20,"Rail","Green-C","OFF_PEAK",9922.866,12570.23633
2023,10,20,"Rail","Green-C","PEAK",6604.863276,9255.061965
2023,10,20,"Rail","Green-D","OFF_PEAK",17670.773961,24505.55932
2023,10,20,"Rail","Green-D","PEAK",12688.661638,17900.07554
2023,10,20,"Rail","Green-E","OFF_PEAK",16690.776077,21895.97828
2023,10,20,"Rail","Green-E","PEAK",9760.138904,13846.87696
2023,10,20,"Rail","Orange","OFF_PEAK",93633.961696,98515.26215
2023,10,20,"Rail","Orange","PEAK",73752.960369,78405.19632
2023,10,20,"Rail","Red","OFF_PEAK",100689.08241,110770.369
2023,10,20,"Rail","Red","PEAK",80571.338,94396.31363
2023,10,21,"Rail","Blue","OFF_PEAK",40676.985458,42158.61127
2023,10,21,"Rail","Green-B","OFF_PEAK",6228.246225,8806.654251
2023,10,21,"Rail","Green-C","OFF_PEAK",8438.625905,11238.80918
2023,10,21,"Rail","Green-D","OFF_PEAK",13314.251072,19076.10653
2023,10,21,"Rail","Green-E","OFF_PEAK",11611.254051,16318.84925
2023,10,21,"Rail","Orange","OFF_PEAK",65802.885992,68670.48238
2023,10,21,"Rail","Red","OFF_PEAK",74379.864186,78662.72487
2023,10,22,"Rail","Blue","OFF_PEAK",31591.2462851,31926.74986
2023,10,22,"Rail","Green-B","OFF_PEAK",8221.787017,10372.55664
2023,10,22,"Rail","Green-C","OFF_PEAK",10785.570577,13068.30517
2023,10,22,"Rail","Green-D","OFF_PEAK",15137.665343,18546.81979
2023,10,22,"Rail","Green-E","OFF_PEAK",13680.312451,16369.90035
2023,10,22,"Rail","Orange","OFF_PEAK",46663.721759,48945.93496
2023,10,22,"Rail","Red","OFF_PEAK",50581.358505,54364.3164
2023,10,23,"Rail","Blue","OFF_PEAK",38957.905738,40669.30795
2023,10,23,"Rail","Blue","PEAK",26395.832694,27120.20137
2023,10,23,"Rail","Green-B","OFF_PEAK",9317.496287,11709.96026
2023,10,23,"Rail","Green-B","PEAK",5927.958188,7505.02087
2023,10,23,"Rail","Green-C","OFF_PEAK",10180.416973,12968.66332
2023,10,23,"Rail","Green-C","PEAK",7002.363022,8890.400893
2023,10,23,"Rail","Green-D","OFF_PEAK",17853.20101,23824.06885
2023,10,23,"Rail","Green-D","PEAK",13965.36394,18372.74076
2023,10,23,"Rail","Green-E","OFF_PEAK",17974.20388,22192.66335
2023,10,23,"Rail","Green-E","PEAK",12625.662049,14784.18707
2023,10,23,"Rail","Orange","OFF_PEAK",94396.649491,98541.80841
2023,10,23,"Rail","Orange","PEAK",76506.68625,81333.33321
2023,10,23,"Rail","Red","OFF_PEAK",102568.606622,110282.6192
2023,10,23,"Rail","Red","PEAK",95027.877636,100669.9417
2023,10,24,"Rail","Blue","OFF_PEAK",37891.120664,40416.57776
2023,10,24,"Rail","Blue","PEAK",24511.157334,26913.2782
2023,10,24,"Rail","Green-B","OFF_PEAK",7165.552709,8949.864685
2023,10,24,"Rail","Green-B","PEAK",5732.9184677,6726.335762
2023,10,24,"Rail","Green-C","OFF_PEAK",8208.762363,10721.73238
2023,10,24,"Rail","Green-C","PEAK",7312.908576,9766.57366
2023,10,24,"Rail","Green-D","OFF_PEAK",16114.708532,21594.05347
2023,10,24,"Rail","Green-D","PEAK",12283.268408,17531.76427
2023,10,24,"Rail","Green-E","OFF_PEAK",16243.838544,20645.04576
2023,10,24,"Rail","Green-E","PEAK",13433.703403,16260.98267
2023,10,24,"Rail","Orange","OFF_PEAK",93541.972476,98280.17347
2023,10,24,"Rail","Orange","PEAK",75632.213795,80482.23575
2023,10,24,"Rail","Red","OFF_PEAK",102100.484644,109822.3249
2023,10,24,"Rail","Red","PEAK",94182.414851,101187.7494
2023,10,25,"Rail","Blue","OFF_PEAK",38072.933937,40368.95011
2023,10,25,"Rail","Blue","PEAK",26022.743331,27085.69134
2023,10,25,"Rail","Green-B","OFF_PEAK",9141.758278,11513.76382
2023,10,25,"Rail","Green-B","PEAK",6060.489523,7854.10439
2023,10,25,"Rail","Green-C","OFF_PEAK",8199.69656,10907.61035
2023,10,25,"Rail","Green-C","PEAK",6880.704484,8793.37941
2023,10,25,"Rail","Green-D","OFF_PEAK",17405.103358,23759.60893
2023,10,25,"Rail","Green-D","PEAK",12503.292291,16879.24812
2023,10,25,"Rail","Green-E","OFF_PEAK",18290.036409,22427.69843
2023,10,25,"Rail","Green-E","PEAK",12457.701936,15832.32268
2023,10,25,"Rail","Orange","OFF_PEAK",90274.530625,98807.82808
2023,10,25,"Rail","Orange","PEAK",77100.742761,80634.64841
2023,10,25,"Rail","Red","OFF_PEAK",100855.380614,109667.4367
2023,10,25,"Rail","Red","PEAK",94485.983841,101279.35
2023,10,26,"Rail","Blue","OFF_PEAK",39290.791645,40861.57702
2023,10,26,"Rail","Blue","PEAK",25941.51994,27051.97365
2023,10,26,"Rail","Green-B","OFF_PEAK",8905.290122,11204.66265
2023,10,26,"Rail","Green-B","PEAK",5735.898234,7221.508449
2023,10,26,"Rail","Green-C","OFF_PEAK",10206.425449,12640.10017
2023,10,26,"Rail","Green-C","PEAK",7240.903195,9646.217755
2023,10,26,"Rail","Green-D","OFF_PEAK",17776.895695,23443.21068
2023,10,26,"Rail","Green-D","PEAK",13977.522544,18600.72937
2023,10,26,"Rail","Green-E","OFF_PEAK",17322.51067,21334.88577
2023,10,26,"Rail","Green-E","PEAK",13231.393606,15921.53638
2023,10,26,"Rail","Orange","OFF_PEAK",94635.09505,98804.32142
2023,10,26,"Rail","Orange","PEAK",76666.425691,80946.11662
2023,10,26,"Rail","Red","OFF_PEAK",101832.70378,109874.8771
2023,10,26,"Rail","Red","PEAK",92185.980536,100830.8072
2023,10,27,"Rail","Blue","OFF_PEAK",38949.959835,40665.57014
2023,10,27,"Rail","Blue","PEAK",26609.5016635,27018.44578
2023,10,27,"Rail","Green-B","OFF_PEAK",9034.030046,11024.82297
2023,10,27,"Rail","Green-B","PEAK",6279.045212,7779.373959
2023,10,27,"Rail","Green-C","OFF_PEAK",10427.978564,13224.97831
2023,10,27,"Rail","Green-C","PEAK",6804.704407,8720.614278
2023,10,27,"Rail","Green-D","OFF_PEAK",18885.261167,25186.26613
2023,10,27,"Rail","Green-D","PEAK",12618.779405,17173.1982
2023,10,27,"Rail","Green-E","OFF_PEAK",17519.034563,21103.80917
2023,10,27,"Rail","Green-E","PEAK",12244.744764,15711.45639
2023,10,27,"Rail","Orange","OFF_PEAK",94400.186618,97606.60907
2023,10,27,"Rail","Orange","PEAK",76382.169368,81238.63547
2023,10,27,"Rail","Red","OFF_PEAK",98971.321288,108584.7921
2023,10,27,"Rail","Red","PEAK",88077.89754,98278.7968
2023,10,28,"Rail","Blue","OFF_PEAK",39931.45191,41831.95278
2023,10,28,"Rail","Green-B","OFF_PEAK",9958.37699,13320.66122
2023,10,28,"Rail","Green-C","OFF_PEAK",14160.426739,17124.63348
2023,10,28,"Rail","Green-D","OFF_PEAK",22131.52087,28152.46956
2023,10,28,"Rail","Green-E","OFF_PEAK",19849.81652,24238.86813
2023,10,28,"Rail","Orange","OFF_PEAK",66324.912307,69025.33566
2023,10,28,"Rail","Red","OFF_PEAK",75085.459258,78433.62157
2023,10,29,"Rail","Blue","OFF_PEAK",31305.1153257,31967.57792
2023,10,29,"Rail","Green-B","OFF_PEAK",8011.883076,10567.39892
2023,10,29,"Rail","Green-C","OFF_PEAK",9705.146298,12189.5842
2023,10,29,"Rail","Green-D","OFF_PEAK",14543.669629,18689.98988
2023,10,29,"Rail","Green-E","OFF_PEAK",12507.268531,15812.37774
2023,10,29,"Rail","Orange","OFF_PEAK",46324.841342,48929.16132
2023,10,29,"Rail","Red","OFF_PEAK",50350.049411,55718.52016
2023,10,30,"Rail","Blue","OFF_PEAK",39285.496771,40975.1519
2023,10,30,"Rail","Blue","PEAK",26164.606154,27252.2852
2023,10,30,"Rail","Green-B","OFF_PEAK",8311.981949,11124.02931
2023,10,30,"Rail","Green-B","PEAK",6143.657695,7567.114197
2023,10,30,"Rail","Green-C","OFF_PEAK",8989.301545,11886.07264
2023,10,30,"Rail","Green-C","PEAK",6318.447922,8616.030186
2023,10,30,"Rail","Green-D","OFF_PEAK",15540.278563,22093.08333
2023,10,30,"Rail","Green-D","PEAK",12808.398424,17329.15335
2023,10,30,"Rail","Green-E","OFF_PEAK",16984.319542,22668.60685
2023,10,30,"Rail","Green-E","PEAK",12629.527093,15658.39956
2023,10,30,"Rail","Orange","OFF_PEAK",94567.077566,97771.20676
2023,10,30,"Rail","Orange","PEAK",77659.516346,79853.48989
2023,10,30,"Rail","Red","OFF_PEAK",118521.852547,128112.7192
2023,10,30,"Rail","Red","PEAK",109210.495818,118523.3964
2023,10,31,"Rail","Blue","OFF_PEAK",38074.670793,41830.91376
2023,10,31,"Rail","Blue","PEAK",26857.882866,28078.36189
2023,10,31,"Rail","Green-B","OFF_PEAK",7999.761287,10721.77793
2023,10,31,"Rail","Green-B","PEAK",5139.762644,6872.681027
2023,10,31,"Rail","Green-C","OFF_PEAK",8933.575564,11928.85637
2023,10,31,"Rail","Green-C","PEAK",6403.746877,8584.035165
2023,10,31,"Rail","Green-D","OFF_PEAK",16210.348709,22966.2067
2023,10,31,"Rail","Green-D","PEAK",11736.960816,16640.55417
2023,10,31,"Rail","Green-E","OFF_PEAK",17648.365556,22069.99926
2023,10,31,"Rail","Green-E","PEAK",12934.52252,16050.76086
2023,10,31,"Rail","Orange","OFF_PEAK",94961.167188,98849.65298
2023,10,31,"Rail","Orange","PEAK",77295.559753,80580.46414
2023,10,31,"Rail","Red","OFF_PEAK",123061.085076,130398.2483
2023,10,31,"Rail","Red","PEAK",108990.049882,116624.132
2023,11,1,"Rail","Blue","OFF_PEAK",39948.319269,41913.98322
2023,11,1,"Rail","Blue","PEAK",27659.5251319,28274.89885
2023,11,1,"Rail","Green-B","OFF_PEAK",8750.687885,10855.58019
2023,11,1,"Rail","Green-B","PEAK",6016.006818,7986.443529
2023,11,1,"Rail","Green-C","OFF_PEAK",9201.344223,11805.28335
2023,11,1,"Rail","Green-C","PEAK",6790.356218,8609.414899
2023,11,1,"Rail","Green-D","OFF_PEAK",18301.249028,24390.44907
2023,11,1,"Rail","Green-D","PEAK",13666.433877,18194.37909
2023,11,1,"Rail","Green-E","OFF_PEAK",16919.339807,20889.2462
2023,11,1,"Rail","Green-E","PEAK",11931.096451,14866.21928
2023,11,1,"Rail","Orange","OFF_PEAK",60957.363541,68160.23619
2023,11,1,"Rail","Orange","PEAK",75537.99997,81471.00334
2023,11,1,"Rail","Red","OFF_PEAK",112220.57336,126422.3136
2023,11,1,"Rail","Red","PEAK",108913.174034,117447.6239
2023,11,2,"Rail","Blue","OFF_PEAK",39670.90065,41916.91911
2023,11,2,"Rail","Blue","PEAK",26339.641903,27482.39703
2023,11,2,"Rail","Green-B","OFF_PEAK",8484.515462,10585.77598
2023,11,2,"Rail","Green-B","PEAK",5169.996608,6887.449531
2023,11,2,"Rail","Green-C","OFF_PEAK",10721.760411,13034.58922
2023,11,2,"Rail","Green-C","PEAK",7964.259567,10504.01412
2023,11,2,"Rail","Green-D","OFF_PEAK",19319.045286,24894.03633
2023,11,2,"Rail","Green-D","PEAK",13192.584918,16881.8917
2023,11,2,"Rail","Green-E","OFF_PEAK",17588.043591,21727.36127
2023,11,2,"Rail","Green-E","PEAK",12140.229178,14973.88584
2023,11,2,"Rail","Orange","OFF_PEAK",93836.569971,98183.7081
2023,11,2,"Rail","Orange","PEAK",76533.280332,80380.00623
2023,11,2,"Rail","Red","OFF_PEAK",125123.76347,131590.2392
2023,11,2,"Rail","Red","PEAK",108689.585604,116003.1299
2023,11,3,"Rail","Blue","OFF_PEAK",40498.232332,41866.69581
2023,11,3,"Rail","Blue","PEAK",26180.019534,27710.10871
2023,11,3,"Rail","Green-B","OFF_PEAK",9897.911998,12341.0609
2023,11,3,"Rail","Green-B","PEAK",5839.48164,7043.7903
2023,11,3,"Rail","Green-C","OFF_PEAK",10838.909388,12944.52063
2023,11,3,"Rail","Green-C","PEAK",8295.636754,10060.05566
2023,11,3,"Rail","Green-D","OFF_PEAK",19080.512427,23966.5349
2023,11,3,"Rail","Green-D","PEAK",15708.583319,19017.63912
2023,11,3,"Rail","Green-E","OFF_PEAK",17661.375529,21579.20251
2023,11,3,"Rail","Green-E","PEAK",12385.321112,14591.23048
2023,11,3,"Rail","Orange","OFF_PEAK",95701.248104,99015.2367
2023,11,3,"Rail","Orange","PEAK",78031.896073,80962.53895
2023,11,3,"Rail","Red","OFF_PEAK",119887.42563,131926.9536
2023,11,3,"Rail","Red","PEAK",99120.515538,108694.0988
2023,11,4,"Rail","Blue","OFF_PEAK",39895.276315,40857.51688
2023,11,4,"Rail","Green-B","OFF_PEAK",10886.462879,13558.23113
2023,11,4,"Rail","Green-C","OFF_PEAK",13839.838289,17009.65526
2023,11,4,"Rail","Green-D","OFF_PEAK",21418.219753,27599.07724
2023,11,4,"Rail","Green-E","OFF_PEAK",17296.205874,22584.6646
2023,11,4,"Rail","Orange","OFF_PEAK",62957.373717,66294.09672
2023,11,4,"Rail","Red","OFF_PEAK",48948.567905,51995.3638
2023,11,5,"Rail","Blue","OFF_PEAK",31152.426522,32979.67409
2023,11,5,"Rail","Green-B","OFF_PEAK",8462.343506,10330.01274
2023,11,5,"Rail","Green-C","OFF_PEAK",10920.204451,13220.09613
2023,11,5,"Rail","Green-D","OFF_PEAK",14431.103969,17978.61425
2023,11,5,"Rail","Green-E","OFF_PEAK",13401.622983,16335.93999
2023,11,5,"Rail","Orange","OFF_PEAK",42248.501731,44274.74223
2023,11,5,"Rail","Red","OFF_PEAK",35325.69658,37687.62743
2023,11,6,"Rail","Blue","OFF_PEAK",39764.155959,41886.88519
2023,11,6,"Rail","Blue","PEAK",26829.532692,27844.39987
2023,11,6,"Rail","Green-B","OFF_PEAK",8257.92217,10789.40333
2023,11,6,"Rail","Green-B","PEAK",5019.949045,7401.581636
2023,11,6,"Rail","Green-C","OFF_PEAK",10298.073386,12862.49605
2023,11,6,"Rail","Green-C","PEAK",4372.544266,5644.111594
2023,11,6,"Rail","Green-D","OFF_PEAK",16947.664369,23056.8436
2023,11,6,"Rail","Green-D","PEAK",9775.221795,12469.07824
2023,11,6,"Rail","Green-E","OFF_PEAK",18289.064351,22495.0339
2023,11,6,"Rail","Green-E","PEAK",13905.609553,17291.36875
2023,11,6,"Rail","Orange","OFF_PEAK",92306.841731,98050.98745
2023,11,6,"Rail","Orange","PEAK",74133.670223,80664.72808
2023,11,6,"Rail","Red","OFF_PEAK",117317.664022,126566.8297
2023,11,6,"Rail","Red","PEAK",104902.97497,115623.6083
2023,11,7,"Rail","Blue","OFF_PEAK",40519.636943,41742.95694
2023,11,7,"Rail","Blue","PEAK",26515.810154,28123.25782
2023,11,7,"Rail","Green-B","OFF_PEAK",8345.709352,10748.81267
2023,11,7,"Rail","Green-B","PEAK",5546.398447,6957.414885
2023,11,7,"Rail","Green-C","OFF_PEAK",9505.599867,12653.98629
2023,11,7,"Rail","Green-C","PEAK",5861.822962,7430.251948
2023,11,7,"Rail","Green-D","OFF_PEAK",16748.584238,23520.37024
2023,11,7,"Rail","Green-D","PEAK",13428.242199,17928.58174
2023,11,7,"Rail","Green-E","OFF_PEAK",17738.942344,21853.83715
2023,11,7,"Rail","Green-E","PEAK",12941.444768,15651.21943
2023,11,7,"Rail","Orange","OFF_PEAK",88812.406817,92502.45308
2023,11,7,"Rail","Orange","PEAK",74943.416412,80158.76261
2023,11,7,"Rail","Red","OFF_PEAK",120057.886554,129131.4161
2023,11,7,"Rail","Red","PEAK",110160.309345,118392.1587
2023,11,8,"Rail","Blue","OFF_PEAK",40072.276725,42073.93922
2023,11,8,"Rail","Blue","PEAK",27165.7796393,27896.81286
2023,11,8,"Rail","Green-B","OFF_PEAK",8395.805246,11318.10494
2023,11,8,"Rail","Green-B","PEAK",5768.685218,6961.229634
2023,11,8,"Rail","Green-C","OFF_PEAK",7373.843765,10334.83007
2023,11,8,"Rail","Green-C","PEAK",7361.503535,9590.119485
2023,11,8,"Rail","Green-D","OFF_PEAK",14469.48155,19974.9109
2023,11,8,"Rail","Green-D","PEAK",13356.138179,17228.74504
2023,11,8,"Rail","Green-E","OFF_PEAK",16355.637982,21846.66438
2023,11,8,"Rail","Green-E","PEAK",11993.51466,15250.74347
2023,11,8,"Rail","Orange","OFF_PEAK",88233.807615,92834.49537
2023,11,8,"Rail","Orange","PEAK",79001.029555,81081.08471
2023,11,8,"Rail","Red","OFF_PEAK",110690.37045,126742.8597
2023,11,8,"Rail","Red","PEAK",103011.23832,115654.0606
2023,11,9,"Rail","Blue","OFF_PEAK",40349.061472,42006.90615
2023,11,9,"Rail","Blue","PEAK",26511.495396,27831.15977
2023,11,9,"Rail","Green-B","OFF_PEAK",8795.827083,10863.11644
2023,11,9,"Rail","Green-B","PEAK",5949.542171,7451.6731
2023,11,9,"Rail","Green-C","OFF_PEAK",10655.721655,13075.18369
2023,11,9,"Rail","Green-C","PEAK",8317.767906,10099.95145
2023,11,9,"Rail","Green-D","OFF_PEAK",17254.455724,22374.77029
2023,11,9,"Rail","Green-D","PEAK",12883.277178,16993.19864
2023,11,9,"Rail","Green-E","OFF_PEAK",17211.203073,21478.11622
2023,11,9,"Rail","Green-E","PEAK",12412.059726,15373.89255
2023,11,9,"Rail","Orange","OFF_PEAK",86182.053455,92524.23488
2023,11,9,"Rail","Orange","PEAK",72802.29613,79612.56887
2023,11,9,"Rail","Red","OFF_PEAK",125382.69524,132912.247
2023,11,9,"Rail","Red","PEAK",106158.432326,113569.7832
2023,11,10,"Rail","Blue","OFF_PEAK",37169.540155,40142.17383
2023,11,10,"Rail","Blue","PEAK",23024.335703,24029.38779
2023,11,10,"Rail","Green-B","OFF_PEAK",9294.259041,11662.4088
2023,11,10,"Rail","Green-B","PEAK",5801.9949649,6791.69608
2023,11,10,"Rail","Green-C","OFF_PEAK",10674.815928,12952.48224
2023,11,10,"Rail","Green-C","PEAK",7619.040516,9914.034047
2023,11,10,"Rail","Green-D","OFF_PEAK",18677.434827,24074.64865
2023,11,10,"Rail","Green-D","PEAK",14217.798406,18051.24105
2023,11,10,"Rail","Green-E","OFF_PEAK",18151.769424,22099.5634
2023,11,10,"Rail","Green-E","PEAK",12247.321821,15329.61371
2023,11,10,"Rail","Orange","OFF_PEAK",89453.429181,92806.0486
2023,11,10,"Rail","Orange","PEAK",78239.769008,81278.60353
2023,11,10,"Rail","Red","OFF_PEAK",122698.957463,132484.1363
2023,11,10,"Rail","Red","PEAK",105438.64617,116093.2213
2023,11,11,"Rail","Blue","OFF_PEAK",42681.2639474,43070.62304
2023,11,11,"Rail","Green-B","OFF_PEAK",10810.498232,13635.31474
2023,11,11,"Rail","Green-C","OFF_PEAK",14166.49498,17452.22404
2023,11,11,"Rail","Green-D","OFF_PEAK",21206.382956,27422.11618
2023,11,11,"Rail","Green-E","OFF_PEAK",20006.992392,24628.89978
2023,11,11,"Rail","Orange","OFF_PEAK",34095.175269,34966.41434
2023,11,11,"Rail","Red","OFF_PEAK",91735.574754,95266.83674
2023,11,12,"Rail","Blue","OFF_PEAK",31919.4408392,32756.03352
2023,11,12,"Rail","Green-B","OFF_PEAK",8376.114943,10044.608
2023,11,12,"Rail","Green-C","OFF_PEAK",11254.839799,13699.19004
2023,11,12,"Rail","Green-D","OFF_PEAK",14349.977437,17775.58874
2023,11,12,"Rail","Green-E","OFF_PEAK",13769.896739,16212.13596
2023,11,12,"Rail","Orange","OFF_PEAK",24438.9837397,25378.36107
2023,11,12,"Rail","Red","OFF_PEAK",63136.094021,67799.8652
2023,11,13,"Rail","Blue","OFF_PEAK",35131.582793,40270.73208
2023,11,13,"Rail","Blue","PEAK",24966.114414,26586.59903
2023,11,13,"Rail","Green-B","OFF_PEAK",7961.017439,10723.83921
2023,11,13,"Rail","Green-B","PEAK",5109.566501,6387.281211
2023,11,13,"Rail","Green-C","OFF_PEAK",8736.359478,11589.88995
2023,11,13,"Rail","Green-C","PEAK",6270.943083,8423.809756
2023,11,13,"Rail","Green-D","OFF_PEAK",16518.861186,22081.42752
2023,11,13,"Rail","Green-D","PEAK",13189.240146,18912.96094
2023,11,13,"Rail","Green-E","OFF_PEAK",17243.004213,22550.27153
2023,11,13,"Rail","Green-E","PEAK",12237.332784,14920.75385
2023,11,13,"Rail","Orange","OFF_PEAK",84329.54803,94518.6141
2023,11,13,"Rail","Orange","PEAK",71777.45291,75859.12052
2023,11,13,"Rail","Red","OFF_PEAK",104592.24406,115393.3909
2023,11,13,"Rail","Red","PEAK",100809.048337,106754.9163
2023,11,14,"Rail","Blue","OFF_PEAK",39277.096091,41869.51695
2023,11,14,"Rail","Blue","PEAK",26608.740082,27866.23448
2023,11,14,"Rail","Green-B","OFF_PEAK",9275.268189,11435.17586
2023,11,14,"Rail","Green-B","PEAK",5954.7751328,6935.771398
2023,11,14,"Rail","Green-C","OFF_PEAK",10300.209398,12997.86753
2023,11,14,"Rail","Green-C","PEAK",7085.789391,8762.920855
2023,11,14,"Rail","Green-D","OFF_PEAK",19521.188652,24600.06187
2023,11,14,"Rail","Green-D","PEAK",15437.186503,19378.36238
2023,11,14,"Rail","Green-E","OFF_PEAK",17502.252299,21315.56187
2023,11,14,"Rail","Green-E","PEAK",12725.253477,14926.80693
2023,11,14,"Rail","Orange","OFF_PEAK",87761.701944,96819.23327
2023,11,14,"Rail","Orange","PEAK",76815.199704,81835.53504
2023,11,14,"Rail","Red","OFF_PEAK",109494.968302,117216.5806
2023,11,14,"Rail","Red","PEAK",111059.045985,116759.3704
2023,11,15,"Rail","Blue","OFF_PEAK",39539.194126,41952.37704
2023,11,15,"Rail","Blue","PEAK",26440.552193,27985.82948
2023,11,15,"Rail","Green-B","OFF_PEAK",8686.53737,10962.40089
2023,11,15,"Rail","Green-B","PEAK",5366.364827,6604.882922
2023,11,15,"Rail","Green-C","OFF_PEAK",9720.156853,12663.01829
2023,11,15,"Rail","Green-C","PEAK",6936.989748,9040.442172
